"Name","ID","State","Notes","Tags","Created","Runtime","adjacency_matrix","model","seed","training_seed","learn_scm_params","fixed_params_sharing","initialize_scm_at_gt","lr","gradient_clip_val","lr_scheduler","batch_size","flow_type","k_flows","adjacency_misspecified","exact_trace","fix_mechanisms","check_val_every_n_epoch","checkpoint_root_dir","copy_checkpoint","dgp","input_dim","latent_dim","max_epochs","intervention_type","noise_distr","noise_shift_type","scm_scale","shift_noise","val_plots_every_n_epoch","validation_plots","checkpoint_path","coeff_values","weight_decay","mixing","n_nonlinearities","data_seed","distribution_trainable","intervention_targets_per_env","lr_min","scm_coeffs_low","scm_coeffs_min_abs_value","adjacency_misspec","net_hidden_dim","net_hidden_layers","residual_n_power_series","scm_coeffs_high","brute_force","brute_force_log_det","function_misspec","det_terms_loss","det_terms_loss/dataloader_idx_0","epoch","jacobian_gt_log_det","jacobian_gt_log_det/dataloader_idx_0","jacobian_gt_mean","jacobian_gt_mean/dataloader_idx_0","jacobian_log_det","jacobian_log_det/dataloader_idx_0","jacobian_mean","jacobian_mean/dataloader_idx_0","loss","loss/dataloader_idx_0","mcc/dataloader_idx_0","prob_terms_loss","prob_terms_loss/dataloader_idx_0","test_amari/dataloader_idx_0","test_amari_distance/dataloader_idx_0","test_det_terms_loss/dataloader_idx_0","test_jacobian_gt_logdet/dataloader_idx_0","test_jacobian_gt_mean/dataloader_idx_0","test_jacobian_logdet/dataloader_idx_0","test_jacobian_mean/dataloader_idx_0","test_loss/dataloader_idx_0","test_loss_gt/dataloader_idx_0","test_mcc/dataloader_idx_0","test_prob_terms_loss/dataloader_idx_0","train_det_terms_loss","train_det_terms_loss_gt","train_jacobian_gt_logdet","train_jacobian_gt_mean","train_jacobian_logdet","train_jacobian_mean","train_loss","train_loss/dataloader_idx_0","train_loss_gt","train_prob_terms_loss","train_prob_terms_loss_gt","train_v_hat_mean","train_v_hat_std","train_v_mean","train_v_std","trainer/global_step","val_amari/dataloader_idx_0","val_amari_distance/dataloader_idx_0","val_det_terms_loss/dataloader_idx_0","val_jacobian_gt_logdet/dataloader_idx_0","val_jacobian_gt_mean/dataloader_idx_0","val_jacobian_logdet/dataloader_idx_0","val_jacobian_mean/dataloader_idx_0","val_loss/dataloader_idx_0","val_loss_gt/dataloader_idx_0","val_mcc/dataloader_idx_0","val_prob_terms_loss/dataloader_idx_0","val_determinant_terms","val_determinant_terms_gt","val_loss","val_loss_gt","val_mcc","val_prob_terms","val_prob_terms_gt","val_mcc_0","val_mcc_1","val_mcc_2","val_mcc_3","q0_coeffs_0_0","q0_coeffs_1_0","q0_coeffs_1_1","q0_coeffs_2_0","q0_coeffs_2_1","q0_coeffs_2_2","q0_coeffs_3_0","q0_coeffs_3_1","q0_coeffs_3_2","q0_coeffs_3_3","q0_coeffs_gt_0_0","q0_coeffs_gt_1_0","q0_coeffs_gt_1_1","q0_coeffs_gt_2_0","q0_coeffs_gt_2_1","q0_coeffs_gt_2_2","q0_coeffs_gt_3_0","q0_coeffs_gt_3_1","q0_coeffs_gt_3_2","q0_coeffs_gt_3_3","q0_noise_means_0_0","q0_noise_means_0_1","q0_noise_means_0_2","q0_noise_means_0_3","q0_noise_means_1_0","q0_noise_means_1_1","q0_noise_means_1_2","q0_noise_means_1_3","q0_noise_means_2_0","q0_noise_means_2_1","q0_noise_means_2_2","q0_noise_means_2_3","q0_noise_means_3_0","q0_noise_means_3_1","q0_noise_means_3_2","q0_noise_means_3_3","q0_noise_means_4_0","q0_noise_means_4_1","q0_noise_means_4_2","q0_noise_means_4_3","q0_noise_means_gt_0_0","q0_noise_means_gt_0_1","q0_noise_means_gt_0_2","q0_noise_means_gt_0_3","q0_noise_means_gt_1_0","q0_noise_means_gt_1_1","q0_noise_means_gt_1_2","q0_noise_means_gt_1_3","q0_noise_means_gt_2_0","q0_noise_means_gt_2_1","q0_noise_means_gt_2_2","q0_noise_means_gt_2_3","q0_noise_means_gt_3_0","q0_noise_means_gt_3_1","q0_noise_means_gt_3_2","q0_noise_means_gt_3_3","q0_noise_means_gt_4_0","q0_noise_means_gt_4_1","q0_noise_means_gt_4_2","q0_noise_means_gt_4_3","q0_noise_stds_0_0","q0_noise_stds_0_1","q0_noise_stds_0_2","q0_noise_stds_0_3","q0_noise_stds_1_0","q0_noise_stds_1_1","q0_noise_stds_1_2","q0_noise_stds_1_3","q0_noise_stds_2_0","q0_noise_stds_2_1","q0_noise_stds_2_2","q0_noise_stds_2_3","q0_noise_stds_3_0","q0_noise_stds_3_1","q0_noise_stds_3_2","q0_noise_stds_3_3","q0_noise_stds_4_0","q0_noise_stds_4_1","q0_noise_stds_4_2","q0_noise_stds_4_3","q0_noise_stds_gt_0_0","q0_noise_stds_gt_0_1","q0_noise_stds_gt_0_2","q0_noise_stds_gt_0_3","q0_noise_stds_gt_1_0","q0_noise_stds_gt_1_1","q0_noise_stds_gt_1_2","q0_noise_stds_gt_1_3","q0_noise_stds_gt_2_0","q0_noise_stds_gt_2_1","q0_noise_stds_gt_2_2","q0_noise_stds_gt_2_3","q0_noise_stds_gt_3_0","q0_noise_stds_gt_3_1","q0_noise_stds_gt_3_2","q0_noise_stds_gt_3_3","q0_noise_stds_gt_4_0","q0_noise_stds_gt_4_1","q0_noise_stds_gt_4_2","q0_noise_stds_gt_4_3","test_loss","test_mcc","test_mcc_0","test_mcc_1","test_mcc_2","test_mcc_3","q0_noise_means_5_0","q0_noise_means_5_1","q0_noise_means_5_2","q0_noise_means_5_3","q0_noise_means_6_0","q0_noise_means_6_1","q0_noise_means_6_2","q0_noise_means_6_3","q0_noise_means_7_0","q0_noise_means_7_1","q0_noise_means_7_2","q0_noise_means_7_3","q0_noise_means_8_0","q0_noise_means_8_1","q0_noise_means_8_2","q0_noise_means_8_3","q0_noise_means_gt_5_0","q0_noise_means_gt_5_1","q0_noise_means_gt_5_2","q0_noise_means_gt_5_3","q0_noise_means_gt_6_0","q0_noise_means_gt_6_1","q0_noise_means_gt_6_2","q0_noise_means_gt_6_3","q0_noise_means_gt_7_0","q0_noise_means_gt_7_1","q0_noise_means_gt_7_2","q0_noise_means_gt_7_3","q0_noise_means_gt_8_0","q0_noise_means_gt_8_1","q0_noise_means_gt_8_2","q0_noise_means_gt_8_3","q0_noise_stds_5_0","q0_noise_stds_5_1","q0_noise_stds_5_2","q0_noise_stds_5_3","q0_noise_stds_6_0","q0_noise_stds_6_1","q0_noise_stds_6_2","q0_noise_stds_6_3","q0_noise_stds_7_0","q0_noise_stds_7_1","q0_noise_stds_7_2","q0_noise_stds_7_3","q0_noise_stds_8_0","q0_noise_stds_8_1","q0_noise_stds_8_2","q0_noise_stds_8_3","q0_noise_stds_gt_5_0","q0_noise_stds_gt_5_1","q0_noise_stds_gt_5_2","q0_noise_stds_gt_5_3","q0_noise_stds_gt_6_0","q0_noise_stds_gt_6_1","q0_noise_stds_gt_6_2","q0_noise_stds_gt_6_3","q0_noise_stds_gt_7_0","q0_noise_stds_gt_7_1","q0_noise_stds_gt_7_2","q0_noise_stds_gt_7_3","q0_noise_stds_gt_8_0","q0_noise_stds_gt_8_1","q0_noise_stds_gt_8_2","q0_noise_stds_gt_8_3","val_mcc_pearson","val_mcc_pearson_0","val_mcc_pearson_1","val_mcc_pearson_2","val_mcc_pearson_3","val_mcc_spearman","val_mcc_spearman_0","val_mcc_spearman_1","val_mcc_spearman_2","val_mcc_spearman_3","q0_coeffs_4_0","q0_coeffs_4_1","q0_coeffs_4_2","q0_coeffs_4_3","q0_coeffs_5_0","q0_coeffs_5_1","q0_coeffs_5_2","q0_coeffs_5_3","q0_coeffs_5_4","q0_coeffs_6_0","q0_coeffs_6_1","q0_coeffs_6_2","q0_coeffs_6_3","q0_coeffs_gt_4_0","q0_coeffs_gt_4_1","q0_coeffs_gt_4_2","q0_coeffs_gt_4_3","q0_coeffs_gt_5_0","q0_coeffs_gt_5_1","q0_coeffs_gt_5_2","q0_coeffs_gt_5_3","q0_coeffs_gt_5_4","q0_coeffs_gt_6_0","q0_coeffs_gt_6_1","q0_coeffs_gt_6_2","q0_coeffs_gt_6_3","q0_noise_means_0_4","q0_noise_means_0_5","q0_noise_means_0_6","q0_noise_means_1_4","q0_noise_means_1_5","q0_noise_means_1_6","q0_noise_means_2_4","q0_noise_means_2_5","q0_noise_means_2_6","q0_noise_means_3_4","q0_noise_means_3_5","q0_noise_means_3_6","q0_noise_means_4_4","q0_noise_means_4_5","q0_noise_means_4_6","q0_noise_means_5_4","q0_noise_means_5_5","q0_noise_means_5_6","q0_noise_means_6_4","q0_noise_means_6_5","q0_noise_means_6_6","q0_noise_means_7_4","q0_noise_means_7_5","q0_noise_means_7_6","q0_noise_means_gt_0_4","q0_noise_means_gt_0_5","q0_noise_means_gt_0_6","q0_noise_means_gt_1_4","q0_noise_means_gt_1_5","q0_noise_means_gt_1_6","q0_noise_means_gt_2_4","q0_noise_means_gt_2_5","q0_noise_means_gt_2_6","q0_noise_means_gt_3_4","q0_noise_means_gt_3_5","q0_noise_means_gt_3_6","q0_noise_means_gt_4_4","q0_noise_means_gt_4_5","q0_noise_means_gt_4_6","q0_noise_means_gt_5_4","q0_noise_means_gt_5_5","q0_noise_means_gt_5_6","q0_noise_means_gt_6_4","q0_noise_means_gt_6_5","q0_noise_means_gt_6_6","q0_noise_means_gt_7_4","q0_noise_means_gt_7_5","q0_noise_means_gt_7_6","q0_noise_stds_0_4","q0_noise_stds_0_5","q0_noise_stds_0_6","q0_noise_stds_1_4","q0_noise_stds_1_5","q0_noise_stds_1_6","q0_noise_stds_2_4","q0_noise_stds_2_5","q0_noise_stds_2_6","q0_noise_stds_3_4","q0_noise_stds_3_5","q0_noise_stds_3_6","q0_noise_stds_4_4","q0_noise_stds_4_5","q0_noise_stds_4_6","q0_noise_stds_5_4","q0_noise_stds_5_5","q0_noise_stds_5_6","q0_noise_stds_6_4","q0_noise_stds_6_5","q0_noise_stds_6_6","q0_noise_stds_7_4","q0_noise_stds_7_5","q0_noise_stds_7_6","q0_noise_stds_gt_0_4","q0_noise_stds_gt_0_5","q0_noise_stds_gt_0_6","q0_noise_stds_gt_1_4","q0_noise_stds_gt_1_5","q0_noise_stds_gt_1_6","q0_noise_stds_gt_2_4","q0_noise_stds_gt_2_5","q0_noise_stds_gt_2_6","q0_noise_stds_gt_3_4","q0_noise_stds_gt_3_5","q0_noise_stds_gt_3_6","q0_noise_stds_gt_4_4","q0_noise_stds_gt_4_5","q0_noise_stds_gt_4_6","q0_noise_stds_gt_5_4","q0_noise_stds_gt_5_5","q0_noise_stds_gt_5_6","q0_noise_stds_gt_6_4","q0_noise_stds_gt_6_5","q0_noise_stds_gt_6_6","q0_noise_stds_gt_7_4","q0_noise_stds_gt_7_5","q0_noise_stds_gt_7_6","test_mcc_4","test_mcc_5","test_mcc_6","val_mcc_4","val_mcc_5","val_mcc_6","val_mcc_spearman_4","val_mcc_spearman_5","val_mcc_spearman_6"
"helpful-dust-1550","1milobgu","finished","select1","","2023-05-16T07:44:52.000Z","23327","[[0,1,1,1],[0,0,1,0],[0,0,0,0],[0,0,0,0]]","nonlinear","4","1","true","true","false","0.0005","","cosine","4096","spline","12","false","false","true","1","/home/akekic/repos/multi-env-crl/checkpoints_ica","false","graph-4-random-1","","4","150","perfect-stochastic","gaussian","mean","10","true","0","true","","[""1.0"",[-0.4904913902282715,1],[3.124129295349121,0.28152942657470703,1],[1.94734525680542,1]]","0","nonlinear","3","","true","[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1]]","1e-7","-5","","false","128","3","","5","false","false","false","","","149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-9.98606014251709","","","","","","","","","29400","","","","","","","","","","","","9.84349250793457","","-9.84349250793457","-9.869518280029297","0.9870586395263672","-2.7834062576293945","-5.687301158905029","0.9872885942459106","0.9820393323898317","0.9906287789344788","0.9882778525352478","1.2141218185424805","0.2024078667163849","0.9011672139167786","-0.9696096181869508","0.12149785459041595","0.31645047664642334","-0.5975982546806335","0.4499734044075012","","","1","-0.4904913902282715","1","3.124129295349121","0.28152942657470703","1","1.94734525680542","1","","","-0.4707184433937073","0.9676594138145448","0.4370403289794922","0.6431857347488403","1.2791420221328735","-0.061222076416015625","0.13868045806884766","0.024665892124176025","0.18261408805847168","-0.19485050439834595","-0.03645437955856323","-0.0450136661529541","0.0724719762802124","-0.0019974112510681152","0.43708336353302","0.155595064163208","-0.18620312213897705","-0.3019806742668152","-0.08380782604217529","-0.21567034721374512","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0.8397757411003113","0.5174959897994995","0.984077513217926","0.7252296805381775","0.893934965133667","1.3099602460861206","1.1396819353103638","1.4742777347564695","1.3300299644470217","0.5444311499595642","0.5245957970619202","0.7588339447975159","1.4390559196472168","0.9167155027389526","1.213979721069336","0.7676442861557007","1.4906089305877686","0.7884507775306702","1.374962329864502","1.0059208869934082","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","-9.84257698059082","0.9872080087661744","0.9873251914978028","0.9825068712234496","0.9906737804412842","0.988326370716095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9889835119247437","0.9911593794822692","0.98073148727417","0.9924241304397584","0.9916189908981324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"revived-paper-1519","1teo480c","finished","select1","","2023-05-16T07:44:11.000Z","20671","[[0,1,0,1],[0,0,1,1],[0,0,0,1],[0,0,0,0]]","nonlinear","5","1","true","true","false","0.0005","","cosine","4096","spline","12","false","false","true","1","/home/akekic/repos/multi-env-crl/checkpoints_ica","false","graph-4-random-1","","4","150","perfect-stochastic","gaussian","mean","10","true","0","true","","[""1.0"",[-0.11912250518798828,1],[3.5302581787109375,1],[-0.7829532623291016,4.169919013977051,0.8230686187744141,1]]","0","nonlinear","3","","true","[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1]]","1e-7","-5","","false","128","3","","5","false","false","false","","","149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.36651611328125","","","","","","","","","29400","","","","","","","","","","","","11.292089462280272","","-11.292089462280272","-11.681775093078612","0.8768184781074524","-2.4076850414276123","-5.6827850341796875","0.8867218494415283","0.9012176394462584","0.8746166825294495","0.8447176218032837","0.4396427273750305","0.39477384090423584","1.0723774433135986","-0.910914421081543","0.6193735599517822","","-0.09130405634641647","0.5394517779350281","-0.7339920997619629","0.8692763447761536","1","-0.11912250518798828","1","3.5302581787109375","1","","-0.7829532623291016","4.169919013977051","0.8230686187744141","1","0.29985862970352173","-1.1200227737426758","-0.3056011497974396","0.4537962973117829","2.4657492637634277","0.13868045806884766","0.024665892124176025","0.18261408805847168","-0.19485050439834595","-0.03645437955856323","-0.0450136661529541","0.0724719762802124","-0.0019974112510681152","0.43708336353302","0.155595064163208","-0.18620312213897705","-0.3019806742668152","-0.08380782604217529","-0.21567034721374512","-0.16022425889968872","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","1.0239408016204834","0.6651277542114258","0.7131900787353516","0.2704276740550995","1.0839028358459473","1.1396819353103638","1.4742777347564695","1.3300299644470217","0.5444311499595642","0.5245957970619202","0.7588339447975159","1.4390559196472168","0.9167155027389526","1.213979721069336","0.7676442861557007","1.4906089305877686","0.7884507775306702","1.374962329864502","1.0059208869934082","0.7365912795066833","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","-11.27928638458252","0.8767184019088745","0.8862800598144531","0.9017656445503236","0.8738950490951538","0.8449329733848572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8778846263885498","0.863800585269928","0.9132535457611084","0.8974941372871399","0.836990237236023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"rose-energy-1510","1yzvo5wy","finished","select1","","2023-05-16T07:44:03.000Z","21169","[[0,0,1,0],[0,0,1,0],[0,0,0,1],[0,0,0,0]]","nonlinear","6","0","true","true","false","0.0005","","cosine","4096","spline","12","false","false","true","1","/home/akekic/repos/multi-env-crl/checkpoints_ica","false","graph-4-random-1","","4","150","perfect-stochastic","gaussian","mean","10","true","0","true","","[""1.0"",""1.0"",[2.626436233520508,-1.205453395843506,1],[-2.067263603210449,1]]","0","nonlinear","3","","true","[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1]]","1e-7","-5","","false","128","3","","5","false","false","false","","","149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.91635513305664","","","","","","","","","29400","","","","","","","","","","","","8.856494903564453","","-8.856494903564453","-8.988604545593262","0.964969277381897","-1.9666311740875244","-5.680633068084717","0.9613763093948364","0.9778372049331664","0.9662656188011168","0.9543978571891784","0.6755620241165161","0.5778939127922058","","-0.6458188891410828","0.730303168296814","0.29205745458602905","-0.9979478120803832","0.4723891317844391","","","1","1","","2.626436233520508","-1.205453395843506","1","-2.067263603210449","1","","","-0.3679695129394531","-0.19257718324661255","0.7672780752182007","0.62095707654953","2.2247297763824463","-0.04437202215194702","0.1323062777519226","-0.15110653638839722","-0.09828269481658936","1.6141440868377686","-0.33114105463027954","-0.20611155033111572","0.018521785736083984","0.19766759872436523","0.30001139640808105","-0.3389705419540405","-0.21773141622543335","0.18160855770111084","0.4151939749717712","-0.10290008783340454","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","1.374155879020691","0.9194083213806152","0.6963433623313904","0.37479251623153687","1.359900712966919","0.6852310299873352","0.8734173774719238","0.8051000237464905","1.4320003986358645","0.8714359998703003","0.7698335647583008","0.6506797671318054","0.5317195057868958","0.7081297636032104","1.4297990798950195","1.223109245300293","1.2423362731933594","1.026295781135559","0.7436582446098328","1.084592342376709","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","-8.862312316894531","0.964967966079712","0.9611297249794006","0.9781807065010072","0.9664390683174132","0.9541224837303162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9557255506515504","0.9572982788085938","0.9761379361152648","0.9574313163757324","0.9320347905158995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"warm-leaf-1539","29e7xjh7","finished","select1","","2023-05-16T07:44:28.000Z","24359","[[0,1,0,0],[0,0,0,0],[0,0,0,1],[0,0,0,0]]","nonlinear","9","2","true","true","false","0.0005","","cosine","4096","spline","12","false","false","true","1","/home/akekic/repos/multi-env-crl/checkpoints_ica","false","graph-4-random-1","","4","150","perfect-stochastic","gaussian","mean","10","true","0","true","","[""1.0"",[-0.7014942169189453,1],""1.0"",[0.17107105255126953,1]]","0","nonlinear","3","","true","[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1]]","1e-7","-5","","false","128","3","","5","false","false","false","","","149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.758368015289307","","","","","","","","","29400","","","","","","","","","","","","5.769266128540039","","-5.769266128540039","-5.791783809661865","0.9905126094818116","-2.975038766860962","-5.674601078033447","0.9934346079826356","0.9866754412651062","0.9911171197891236","0.9908233284950256","0.7200806736946106","0.3500204086303711","0.7086902856826782","0.5567967891693115","","","-0.15669357776641846","0.8278636336326599","","","1","-0.7014942169189453","1","1","","","0.17107105255126953","1","","","0.13711434602737427","-1.1554738283157349","0.2135938405990601","-1.065432071685791","-1.7773874998092651","-0.40423136949539185","0.11415719985961914","-0.4426723122596741","0.06571400165557861","0.033228933811187744","-0.10994917154312134","0.4088484644889831","0.03336840867996216","0.20733922719955444","-1.6870359182357788","-0.29496580362319946","-0.19221723079681396","0.48085904121398926","-0.48973870277404785","-0.033959150314331055","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0.9603751301765442","0.575640857219696","0.9524652361869812","0.5267463326454163","0.9482479691505432","0.7200266122817993","0.7166048884391785","0.7570831179618835","0.5457977652549744","0.6755088567733765","1.117674469947815","1.3290729522705078","1.024631142616272","0.7708051204681396","0.9530555605888368","0.8080636858940125","0.889240562915802","0.7258963584899902","0.842998743057251","0.5367001295089722","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","-5.7585954666137695","0.990783154964447","0.9935686588287354","0.9872146248817444","0.9911701679229736","0.9911792278289796","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9908803701400756","0.9934242367744446","0.9883403778076172","0.9910528063774108","0.9907039999961852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"valiant-haze-1535","2bm7hdhd","finished","select1","","2023-05-16T07:44:21.000Z","24303","[[0,1,1,1],[0,0,0,0],[0,0,0,1],[0,0,0,0]]","nonlinear","8","1","true","true","false","0.0005","","cosine","4096","spline","12","false","false","true","1","/home/akekic/repos/multi-env-crl/checkpoints_ica","false","graph-4-random-1","","4","150","perfect-stochastic","gaussian","mean","10","true","0","true","","[""1.0"",[-2.120743989944458,1],[2.9699525833129883,1],[0.26758766174316406,0.2624626159667969,1]]","0","nonlinear","3","","true","[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1]]","1e-7","-5","","false","128","3","","5","false","false","false","","","149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.570601463317873","","","","","","","","","29400","","","","","","","","","","","","10.34982204437256","","-10.34982204437256","-10.581794738769531","0.8540855646133423","-2.305368423461914","-5.687301158905029","0.9603915214538574","0.9091084003448486","0.7757327556610107","0.7711096405982971","0.7271005511283875","0.5897947549819946","0.8582890033721924","0.5881274938583374","0.32957711815834045","","0.4916439056396485","0.5390554070472717","0.4327174127101898","","1","-2.120743989944458","1","2.9699525833129883","1","","0.26758766174316406","0.2624626159667969","1","","-0.4707184433937073","0.8489307165145874","-1.4386521577835083","-0.5295546054840088","1.2400165796279907","-0.061222076416015625","0.13868045806884766","0.024665892124176025","0.18261408805847168","-0.19485050439834595","-0.03645437955856323","-0.0450136661529541","0.0724719762802124","-0.0019974112510681152","0.43708336353302","0.155595064163208","-0.18620312213897705","-0.3019806742668152","-0.08380782604217529","-0.21567034721374512","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0.8397757411003113","0.3995418548583984","1.2562609910964966","0.8684128522872925","0.863326370716095","1.3099602460861206","1.1396819353103638","1.4742777347564695","1.3300299644470217","0.5444311499595642","0.5245957970619202","0.7588339447975159","1.4390559196472168","0.9167155027389526","1.213979721069336","0.7676442861557007","1.4906089305877686","0.7884507775306702","1.374962329864502","1.0059208869934082","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","-10.355627059936523","0.8546352386474609","0.9604023098945618","0.9096857309341432","0.7748028635978699","0.7736499309539795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8515281677246094","0.9613195061683656","0.9352643489837646","0.7827264070510864","0.7268025875091553","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pretty-cloud-1507","2jxzh2jc","finished","select1","","2023-05-16T07:44:01.000Z","20046","[[0,0,1,0],[0,0,0,1],[0,0,0,1],[0,0,0,0]]","nonlinear","2","1","true","true","false","0.0005","","cosine","4096","spline","12","false","false","true","1","/home/akekic/repos/multi-env-crl/checkpoints_ica","false","graph-4-random-1","","4","150","perfect-stochastic","gaussian","mean","10","true","0","true","","[""1.0"",""1.0"",[-4.978588104248047,1],[2.171351432800293,-2.238292694091797,1]]","0","nonlinear","3","","true","[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1]]","1e-7","-5","","false","128","3","","5","false","false","false","","","149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-17.52657699584961","","","","","","","","","29400","","","","","","","","","","","","17.527511596679688","","-17.527511596679688","-17.863920211791992","0.505897045135498","-3.2433042526245117","-5.677283763885498","0.8471905589103699","0.8960613012313843","0.22551563382148743","0.05482066050171852","0.7047737240791321","0.7203575968742371","","0.4625060260295868","0.8409401774406433","","0.10169512033462524","-0.6175743937492371","0.5352230668067932","","1","1","","-4.978588104248047","1","","2.171351432800293","-2.238292694091797","1","","0.23468446731567383","-0.4707184433937073","1.089798927307129","-1.111174464225769","-1.5449180603027344","0.06950849294662476","-0.061222076416015625","0.13868045806884766","0.024665892124176025","1.169520616531372","-0.19485050439834595","-0.03645437955856323","-0.0450136661529541","0.0724719762802124","-0.0019974112510681152","0.43708336353302","0.155595064163208","-0.18620312213897705","-0.3019806742668152","-0.08380782604217529","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0.7843296527862549","0.8397757411003113","0.7177790999412537","0.740710437297821","0.8768906593322754","0.5112245678901672","1.3099602460861206","1.1396819353103638","1.4742777347564695","0.8673350214958191","0.5444311499595642","0.5245957970619202","0.7588339447975159","1.4390559196472168","0.9167155027389526","1.213979721069336","0.7676442861557007","1.4906089305877686","0.7884507775306702","1.374962329864502","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","-17.463838577270508","0.5063444972038269","0.844770073890686","0.8953195214271545","0.22474542260169983","0.06054289638996124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4786319136619568","0.8059053421020508","0.8789366483688354","0.1801120936870575","0.04957357048988342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
